config,operator,source,NS,sampler,seed,pre_2opt,post_2opt,fes,iterations,two_opt_evals,two_opt_moves,wall_seconds,N,ST,max_fes,instance,rounded,git_sha
symmetry(best tree)|NS=6|C3,symmetry,best,6,C3,17,8151.0,8039.0,104260,334,2196,1,2.925,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C3,symmetry,best,6,C3,18,8168.0,8056.0,104260,334,2197,1,2.873,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C3,symmetry,best,6,C3,19,8168.0,8056.0,104260,334,2197,1,2.896,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C3,symmetry,best,6,C3,20,8168.0,8056.0,104260,334,2197,1,2.873,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C3,symmetry,best,6,C3,21,8168.0,8056.0,104260,334,2197,1,2.817,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C3,symmetry,best,6,C3,22,8042.0,7902.0,104260,334,1345,1,2.865,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C3,symmetry,best,6,C3,23,8225.0,8113.0,104260,334,2197,1,2.998,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C3,symmetry,best,6,C3,24,8168.0,8056.0,104260,334,2197,1,2.633,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C3,symmetry,best,6,C3,25,8103.0,7991.0,104260,334,2197,1,2.615,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C3,symmetry,best,6,C3,26,8244.0,8113.0,104260,334,1318,1,2.608,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C3,symmetry,best,6,C3,27,8264.0,8133.0,104260,334,1318,1,2.646,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C3,symmetry,best,6,C3,28,8098.0,7986.0,104260,334,2197,1,2.651,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C3,symmetry,best,6,C3,29,8244.0,8113.0,104260,334,1318,1,2.62,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C4,symmetry,best,6,C4,0,8166.0,7991.0,104260,334,2201,1,1.498,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C4,symmetry,best,6,C4,1,8166.0,7986.0,104260,334,3676,3,1.555,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C4,symmetry,best,6,C4,2,8166.0,7991.0,104260,334,2542,1,1.455,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C4,symmetry,best,6,C4,3,7986.0,7986.0,104260,334,1274,0,1.431,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C4,symmetry,best,6,C4,4,8288.0,8113.0,104260,334,2542,1,1.431,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C4,symmetry,best,6,C4,5,8108.0,8108.0,104260,334,1274,0,1.443,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C4,symmetry,best,6,C4,6,8097.0,8097.0,104260,334,1274,0,1.427,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C4,symmetry,best,6,C4,7,8288.0,8108.0,104260,334,3676,3,1.427,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C4,symmetry,best,6,C4,8,8166.0,7986.0,104260,334,4022,3,1.442,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C4,symmetry,best,6,C4,9,8166.0,7991.0,104260,334,2201,1,1.406,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C4,symmetry,best,6,C4,10,8166.0,7986.0,104260,334,3676,3,1.52,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C4,symmetry,best,6,C4,11,8097.0,8097.0,104260,334,1274,0,1.455,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C4,symmetry,best,6,C4,12,7986.0,7986.0,104260,334,1274,0,1.45,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C4,symmetry,best,6,C4,13,8288.0,8113.0,104260,334,2542,1,1.497,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C4,symmetry,best,6,C4,14,8166.0,7986.0,104260,334,3676,3,1.435,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C4,symmetry,best,6,C4,15,8166.0,7986.0,104260,334,3676,3,1.56,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C4,symmetry,best,6,C4,16,8288.0,8108.0,104260,334,3676,3,1.402,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C4,symmetry,best,6,C4,17,8033.0,8009.0,104260,334,2596,2,1.458,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C4,symmetry,best,6,C4,18,8108.0,8108.0,104260,334,1274,0,1.441,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C4,symmetry,best,6,C4,19,8166.0,7986.0,104260,334,3676,3,1.42,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C4,symmetry,best,6,C4,20,8166.0,7991.0,104260,334,2542,1,1.45,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C4,symmetry,best,6,C4,21,7986.0,7986.0,104260,334,1274,0,1.451,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C4,symmetry,best,6,C4,22,8108.0,8108.0,104260,334,1274,0,1.438,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C4,symmetry,best,6,C4,23,8108.0,8108.0,104260,334,1274,0,1.456,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C4,symmetry,best,6,C4,24,8288.0,8108.0,104260,334,3676,3,1.326,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C4,symmetry,best,6,C4,25,8288.0,8113.0,104260,334,2542,1,1.314,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C4,symmetry,best,6,C4,26,8108.0,8108.0,104260,334,1274,0,1.296,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C4,symmetry,best,6,C4,27,8166.0,7986.0,104260,334,3676,3,1.301,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C4,symmetry,best,6,C4,28,8033.0,8009.0,104260,334,2596,2,1.304,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C4,symmetry,best,6,C4,29,8288.0,8108.0,104260,334,3676,3,1.295,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C1,symmetry,best,1,C1,0,8202.0,8202.0,104000,1999,1274,0,3.381,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C1,symmetry,best,1,C1,1,8113.0,8113.0,104000,1999,1274,0,3.504,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C1,symmetry,best,1,C1,2,7941.0,7941.0,104000,1999,1274,0,3.351,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C1,symmetry,best,1,C1,3,8016.0,7940.0,104000,1999,2543,1,3.405,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C1,symmetry,best,1,C1,4,8152.0,8152.0,104000,1999,1274,0,3.414,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C1,symmetry,best,1,C1,5,8109.0,8089.0,104000,1999,1955,1,3.345,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C1,symmetry,best,1,C1,6,8034.0,8034.0,104000,1999,1274,0,3.35,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C1,symmetry,best,1,C1,7,8113.0,8113.0,104000,1999,1274,0,3.476,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C1,symmetry,best,1,C1,8,8099.0,8094.0,104000,1999,2528,1,3.502,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C1,symmetry,best,1,C1,9,8075.0,8014.0,104000,1999,2534,1,3.386,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C1,symmetry,best,1,C1,10,8113.0,8113.0,104000,1999,1274,0,3.545,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C1,symmetry,best,1,C1,11,7991.0,7991.0,104000,1999,1274,0,3.558,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C1,symmetry,best,1,C1,12,7991.0,7991.0,104000,1999,1274,0,3.426,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C1,symmetry,best,1,C1,13,8056.0,8056.0,104000,1999,1274,0,3.409,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C1,symmetry,best,1,C1,14,8143.0,8143.0,104000,1999,1274,0,3.457,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C1,symmetry,best,1,C1,15,8113.0,8113.0,104000,1999,1274,0,3.597,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C1,symmetry,best,1,C1,16,7987.0,7868.0,104000,1999,3859,3,3.463,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C1,symmetry,best,1,C1,17,7800.0,7800.0,104000,1999,1274,0,3.361,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C1,symmetry,best,1,C1,18,7749.0,7749.0,104000,1999,1274,0,3.368,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C1,symmetry,best,1,C1,19,8070.0,8056.0,104000,1999,3179,2,3.375,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C1,symmetry,best,1,C1,20,8266.0,8160.0,104000,1999,1324,1,3.333,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C1,symmetry,best,1,C1,21,7844.0,7844.0,104000,1999,1274,0,3.431,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C1,symmetry,best,1,C1,22,7991.0,7967.0,104000,1999,2084,1,3.38,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C1,symmetry,best,1,C1,23,8149.0,8051.0,104000,1999,1765,3,3.432,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C1,symmetry,best,1,C1,24,8258.0,8258.0,104000,1999,1274,0,3.083,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C1,symmetry,best,1,C1,25,7950.0,7950.0,104000,1999,1274,0,3.091,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C1,symmetry,best,1,C1,26,8061.0,8061.0,104000,1999,1274,0,3.098,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C1,symmetry,best,1,C1,27,8039.0,7992.0,104000,1999,2359,1,3.123,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C1,symmetry,best,1,C1,28,8161.0,8113.0,104000,1999,2249,1,3.107,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C1,symmetry,best,1,C1,29,7749.0,7749.0,104000,1999,1274,0,3.084,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C2,symmetry,best,1,C2,0,7972.0,7972.0,104000,1999,1274,0,5.291,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C2,symmetry,best,1,C2,1,8056.0,8056.0,104000,1999,1274,0,5.574,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C2,symmetry,best,1,C2,2,8064.0,8064.0,104000,1999,1274,0,5.183,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C2,symmetry,best,1,C2,3,8066.0,8066.0,104000,1999,1274,0,5.288,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C2,symmetry,best,1,C2,4,8113.0,8113.0,104000,1999,1274,0,5.288,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C2,symmetry,best,1,C2,5,8160.0,8160.0,104000,1999,1274,0,5.386,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C2,symmetry,best,1,C2,6,8160.0,8160.0,104000,1999,1274,0,5.378,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C2,symmetry,best,1,C2,7,7889.0,7889.0,104000,1999,1274,0,5.283,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C2,symmetry,best,1,C2,8,7886.0,7886.0,104000,1999,1274,0,5.283,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C2,symmetry,best,1,C2,9,8061.0,8061.0,104000,1999,1274,0,5.203,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C2,symmetry,best,1,C2,10,8004.0,8004.0,104000,1999,1274,0,5.368,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C2,symmetry,best,1,C2,11,7967.0,7967.0,104000,1999,1274,0,5.156,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C2,symmetry,best,1,C2,12,8051.0,8051.0,104000,1999,1274,0,5.306,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C2,symmetry,best,1,C2,13,8125.0,8125.0,104000,1999,1274,0,5.325,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C2,symmetry,best,1,C2,14,7991.0,7991.0,104000,1999,1274,0,5.295,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C2,symmetry,best,1,C2,15,8056.0,8056.0,104000,1999,1274,0,5.5,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C2,symmetry,best,1,C2,16,7991.0,7991.0,104000,1999,1274,0,5.671,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C2,symmetry,best,1,C2,17,8056.0,8056.0,104000,1999,1274,0,5.58,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C2,symmetry,best,1,C2,18,8103.0,8103.0,104000,1999,1274,0,5.649,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C2,symmetry,best,1,C2,19,8102.0,8102.0,104000,1999,1274,0,5.511,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C2,symmetry,best,1,C2,20,8220.0,8220.0,104000,1999,1274,0,5.473,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C2,symmetry,best,1,C2,21,7872.0,7872.0,104000,1999,1274,0,5.556,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C2,symmetry,best,1,C2,22,7972.0,7972.0,104000,1999,1274,0,5.538,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C2,symmetry,best,1,C2,23,8056.0,8056.0,104000,1999,1274,0,5.593,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C2,symmetry,best,1,C2,24,8155.0,8155.0,104000,1999,1274,0,4.837,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C2,symmetry,best,1,C2,25,8182.0,8182.0,104000,1999,1274,0,4.819,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C2,symmetry,best,1,C2,26,8002.0,7991.0,104000,1999,2396,1,4.826,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C2,symmetry,best,1,C2,27,8298.0,8298.0,104000,1999,1274,0,4.821,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C2,symmetry,best,1,C2,28,8103.0,8103.0,104000,1999,1274,0,4.783,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C2,symmetry,best,1,C2,29,7961.0,7961.0,104000,1999,1274,0,4.799,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C3,symmetry,best,1,C3,0,8173.0,8061.0,104000,1999,2197,1,3.613,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C3,symmetry,best,1,C3,1,8168.0,8056.0,104000,1999,2197,1,3.642,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C3,symmetry,best,1,C3,2,8068.0,8068.0,104000,1999,1274,0,3.567,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C3,symmetry,best,1,C3,3,8147.0,8045.0,104000,1999,2261,2,3.696,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C3,symmetry,best,1,C3,4,8147.0,8045.0,104000,1999,2261,2,3.421,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C3,symmetry,best,1,C3,5,8168.0,8056.0,104000,1999,2197,1,3.435,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C3,symmetry,best,1,C3,6,8225.0,8113.0,104000,1999,2197,1,3.625,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C3,symmetry,best,1,C3,7,8168.0,8056.0,104000,1999,2197,1,3.565,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C3,symmetry,best,1,C3,8,8103.0,7991.0,104000,1999,2197,1,3.833,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C3,symmetry,best,1,C3,9,8208.0,8096.0,104000,1999,2196,1,3.692,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C3,symmetry,best,1,C3,10,8208.0,8096.0,104000,1999,2196,1,3.636,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C3,symmetry,best,1,C3,11,8187.0,8056.0,104000,1999,1318,1,3.764,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C3,symmetry,best,1,C3,12,8122.0,7991.0,104000,1999,1318,1,3.673,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C3,symmetry,best,1,C3,13,8173.0,8061.0,104000,1999,2197,1,3.766,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C3,symmetry,best,1,C3,14,8220.0,8108.0,104000,1999,2197,1,3.872,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C3,symmetry,best,1,C3,15,8225.0,8113.0,104000,1999,2197,1,3.8,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C3,symmetry,best,1,C3,16,8220.0,8108.0,104000,1999,2197,1,3.736,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C3,symmetry,best,1,C3,17,8112.0,7972.0,104000,1999,1345,1,3.648,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C3,symmetry,best,1,C3,18,8155.0,8024.0,104000,1999,1318,1,3.619,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C3,symmetry,best,1,C3,19,8173.0,8061.0,104000,1999,2197,1,3.592,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C3,symmetry,best,1,C3,20,8056.0,8056.0,104000,1999,1274,0,3.572,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C3,symmetry,best,1,C3,21,8146.0,8146.0,104000,1999,1274,0,3.705,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C3,symmetry,best,1,C3,22,8168.0,8056.0,104000,1999,2197,1,3.6,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C3,symmetry,best,1,C3,23,8173.0,8061.0,104000,1999,2197,1,3.693,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C3,symmetry,best,1,C3,24,8086.0,7974.0,104000,1999,2196,1,3.108,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C3,symmetry,best,1,C3,25,8151.0,8039.0,104000,1999,2196,1,3.089,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C3,symmetry,best,1,C3,26,8244.0,8113.0,104000,1999,1318,1,3.125,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C3,symmetry,best,1,C3,27,8182.0,8051.0,104000,1999,1318,1,3.111,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C3,symmetry,best,1,C3,28,8182.0,8051.0,104000,1999,1318,1,3.111,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C3,symmetry,best,1,C3,29,8187.0,8056.0,104000,1999,1318,1,3.058,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C4,symmetry,best,1,C4,0,8288.0,8108.0,104000,1999,4022,3,2.102,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C4,symmetry,best,1,C4,1,8166.0,7986.0,104000,1999,3676,3,2.051,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C4,symmetry,best,1,C4,2,8219.0,8219.0,104000,1999,1274,0,2.029,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C4,symmetry,best,1,C4,3,8288.0,8108.0,104000,1999,3676,3,2.05,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C4,symmetry,best,1,C4,4,8192.0,7886.0,104000,1999,3772,4,1.961,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C4,symmetry,best,1,C4,5,8288.0,8113.0,104000,1999,2542,1,1.998,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C4,symmetry,best,1,C4,6,8194.0,8170.0,104000,1999,2596,2,2.099,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C4,symmetry,best,1,C4,7,8097.0,8097.0,104000,1999,1274,0,2.073,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C4,symmetry,best,1,C4,8,8219.0,8219.0,104000,1999,1274,0,1.978,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C4,symmetry,best,1,C4,9,8108.0,8108.0,104000,1999,1274,0,2.004,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C4,symmetry,best,1,C4,10,8108.0,8108.0,104000,1999,1274,0,2.006,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C4,symmetry,best,1,C4,11,8219.0,8219.0,104000,1999,1274,0,1.973,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C4,symmetry,best,1,C4,12,8258.0,8096.0,104000,1999,2743,4,2.052,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C4,symmetry,best,1,C4,13,8258.0,8258.0,104000,1999,1274,0,2.058,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C4,symmetry,best,1,C4,14,8166.0,7986.0,104000,1999,3676,3,1.928,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C4,symmetry,best,1,C4,15,8147.0,8147.0,104000,1999,1274,0,2.074,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C4,symmetry,best,1,C4,16,8166.0,8166.0,104000,1999,1274,0,1.967,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C4,symmetry,best,1,C4,17,8033.0,8009.0,104000,1999,3656,2,2.073,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C4,symmetry,best,1,C4,18,8288.0,8108.0,104000,1999,3676,3,1.924,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C4,symmetry,best,1,C4,19,8288.0,8108.0,104000,1999,3676,3,1.974,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C4,symmetry,best,1,C4,20,8288.0,8113.0,104000,1999,2542,1,1.986,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C4,symmetry,best,1,C4,21,8259.0,8147.0,104000,1999,5325,4,1.999,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C4,symmetry,best,1,C4,22,8288.0,8113.0,104000,1999,2542,1,1.965,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C4,symmetry,best,1,C4,23,8166.0,7986.0,104000,1999,3676,3,1.954,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C4,symmetry,best,1,C4,24,8288.0,8108.0,104000,1999,3676,3,1.763,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C4,symmetry,best,1,C4,25,7986.0,7986.0,104000,1999,1274,0,1.758,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C4,symmetry,best,1,C4,26,8147.0,8147.0,104000,1999,1274,0,1.773,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C4,symmetry,best,1,C4,27,8155.0,8131.0,104000,1999,3656,2,1.761,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C4,symmetry,best,1,C4,28,8108.0,8108.0,104000,1999,1274,0,1.77,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=1|C4,symmetry,best,1,C4,29,8288.0,8108.0,104000,1999,3676,3,1.745,52,0.5,104000,berlin52,True,06f6700
